,location,prov_state,country,lat,long,date,cum_case,new_case,cum_death,new_death,cum_cured,new_cured,geometry
232,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-18,22,0.0,,,13.0,6.0,POINT (112.5 2.5)
233,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-19,22,0.0,,,15.0,2.0,POINT (112.5 2.5)
234,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-20,22,0.0,,,15.0,0.0,POINT (112.5 2.5)
235,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-21,22,0.0,,,15.0,0.0,POINT (112.5 2.5)
236,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-22,22,0.0,,,15.0,0.0,POINT (112.5 2.5)
237,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-23,22,0.0,,,15.0,0.0,POINT (112.5 2.5)
238,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-24,22,0.0,,,18.0,3.0,POINT (112.5 2.5)
239,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-25,22,0.0,,,18.0,0.0,POINT (112.5 2.5)
240,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-26,22,0.0,,,18.0,0.0,POINT (112.5 2.5)
241,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-27,23,1.0,,,18.0,0.0,POINT (112.5 2.5)
242,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-28,23,0.0,,,18.0,0.0,POINT (112.5 2.5)
243,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-02-29,25,2.0,,,18.0,0.0,POINT (112.5 2.5)
244,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-01,29,4.0,,,18.0,0.0,POINT (112.5 2.5)
245,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-02,29,0.0,,,18.0,0.0,POINT (112.5 2.5)
246,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-03,36,7.0,,,22.0,4.0,POINT (112.5 2.5)
247,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-04,50,14.0,,,22.0,0.0,POINT (112.5 2.5)
248,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-05,50,0.0,,,22.0,0.0,POINT (112.5 2.5)
249,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-06,83,33.0,,,22.0,0.0,POINT (112.5 2.5)
250,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-07,93,10.0,,,23.0,1.0,POINT (112.5 2.5)
251,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-08,99,6.0,,,24.0,1.0,POINT (112.5 2.5)
252,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-09,117,18.0,,,24.0,0.0,POINT (112.5 2.5)
253,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-10,129,12.0,,,24.0,0.0,POINT (112.5 2.5)
254,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-11,149,20.0,,,26.0,2.0,POINT (112.5 2.5)
255,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-12,149,0.0,,,26.0,0.0,POINT (112.5 2.5)
256,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-13,197,48.0,,,26.0,0.0,POINT (112.5 2.5)
257,Malaysia,Malaysia,Malaysia,2.5,112.5,2020-03-14,238,41.0,,,35.0,9.0,POINT (112.5 2.5)
258,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-01-28,1,1.0,,,,,POINT (-123.1207 49.2827)
259,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-01-29,1,0.0,,,,,POINT (-123.1207 49.2827)
260,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-01-30,1,0.0,,,,,POINT (-123.1207 49.2827)
261,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-01-31,1,0.0,,,,,POINT (-123.1207 49.2827)
262,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-01,1,0.0,,,,,POINT (-123.1207 49.2827)
263,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-02,1,0.0,,,,,POINT (-123.1207 49.2827)
264,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-03,1,0.0,,,,,POINT (-123.1207 49.2827)
265,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-04,1,0.0,,,,,POINT (-123.1207 49.2827)
266,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-05,2,1.0,,,,,POINT (-123.1207 49.2827)
267,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-06,2,0.0,,,,,POINT (-123.1207 49.2827)
268,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-07,4,2.0,,,,,POINT (-123.1207 49.2827)
269,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-08,4,0.0,,,,,POINT (-123.1207 49.2827)
270,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-09,4,0.0,,,,,POINT (-123.1207 49.2827)
271,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-10,4,0.0,,,,,POINT (-123.1207 49.2827)
272,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-11,4,0.0,,,,,POINT (-123.1207 49.2827)
273,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-12,4,0.0,,,,,POINT (-123.1207 49.2827)
274,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-13,4,0.0,,,,,POINT (-123.1207 49.2827)
275,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-14,4,0.0,,,,,POINT (-123.1207 49.2827)
276,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-15,4,0.0,,,,,POINT (-123.1207 49.2827)
277,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-16,4,0.0,,,,,POINT (-123.1207 49.2827)
278,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-17,5,1.0,,,,,POINT (-123.1207 49.2827)
279,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-18,5,0.0,,,,,POINT (-123.1207 49.2827)
280,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-19,5,0.0,,,,,POINT (-123.1207 49.2827)
281,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-20,5,0.0,,,,,POINT (-123.1207 49.2827)
282,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-21,6,1.0,,,,,POINT (-123.1207 49.2827)
283,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-22,6,0.0,,,,,POINT (-123.1207 49.2827)
284,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-23,6,0.0,,,,,POINT (-123.1207 49.2827)
285,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-24,6,0.0,,,,,POINT (-123.1207 49.2827)
286,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-25,7,1.0,,,,,POINT (-123.1207 49.2827)
287,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-26,7,0.0,,,,,POINT (-123.1207 49.2827)
288,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-27,7,0.0,,,3.0,3.0,POINT (-123.1207 49.2827)
289,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-28,7,0.0,,,3.0,0.0,POINT (-123.1207 49.2827)
290,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-02-29,8,1.0,,,3.0,0.0,POINT (-123.1207 49.2827)
291,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-01,8,0.0,,,3.0,0.0,POINT (-123.1207 49.2827)
292,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-02,8,0.0,,,3.0,0.0,POINT (-123.1207 49.2827)
293,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-03,9,1.0,,,3.0,0.0,POINT (-123.1207 49.2827)
294,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-04,12,3.0,,,3.0,0.0,POINT (-123.1207 49.2827)
295,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-05,13,1.0,,,3.0,0.0,POINT (-123.1207 49.2827)
296,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-06,21,8.0,,,3.0,0.0,POINT (-123.1207 49.2827)
297,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-07,21,0.0,,,4.0,1.0,POINT (-123.1207 49.2827)
298,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-08,27,6.0,,,4.0,0.0,POINT (-123.1207 49.2827)
299,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-09,32,5.0,1.0,1.0,4.0,0.0,POINT (-123.1207 49.2827)
300,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-10,32,0.0,1.0,0.0,4.0,0.0,POINT (-123.1207 49.2827)
301,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-11,39,7.0,1.0,0.0,4.0,0.0,POINT (-123.1207 49.2827)
302,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-12,46,7.0,1.0,0.0,4.0,0.0,POINT (-123.1207 49.2827)
303,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-13,64,18.0,1.0,0.0,4.0,0.0,POINT (-123.1207 49.2827)
304,British Columbia,British Columbia,Canada,49.2827,-123.1207,2020-03-14,64,0.0,1.0,0.0,4.0,0.0,POINT (-123.1207 49.2827)
305,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-01-26,3,3.0,,,,,POINT (151.2093 -33.8688)
306,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-01-27,4,1.0,,,,,POINT (151.2093 -33.8688)
307,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-01-28,4,0.0,,,,,POINT (151.2093 -33.8688)
308,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-01-29,4,0.0,,,,,POINT (151.2093 -33.8688)
309,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-01-30,4,0.0,,,2.0,2.0,POINT (151.2093 -33.8688)
310,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-01-31,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
311,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-01,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
312,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-02,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
313,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-03,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
314,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-04,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
315,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-05,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
316,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-06,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
317,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-07,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
318,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-08,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
319,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-09,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
320,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-10,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
321,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-11,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
322,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-12,4,0.0,,,2.0,0.0,POINT (151.2093 -33.8688)
323,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-13,4,0.0,,,4.0,2.0,POINT (151.2093 -33.8688)
324,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-14,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
325,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-15,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
326,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-16,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
327,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-17,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
328,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-18,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
329,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-19,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
330,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-20,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
331,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-21,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
332,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-22,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
333,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-23,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
334,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-24,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
335,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-25,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
336,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-26,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
337,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-27,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
338,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-28,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
339,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-02-29,4,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
340,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-01,6,2.0,,,4.0,0.0,POINT (151.2093 -33.8688)
341,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-02,6,0.0,,,4.0,0.0,POINT (151.2093 -33.8688)
342,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-03,13,7.0,,,4.0,0.0,POINT (151.2093 -33.8688)
343,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-04,22,9.0,1.0,1.0,4.0,0.0,POINT (151.2093 -33.8688)
344,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-05,22,0.0,1.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
345,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-06,26,4.0,1.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
346,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-07,28,2.0,1.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
347,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-08,38,10.0,2.0,1.0,4.0,0.0,POINT (151.2093 -33.8688)
348,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-09,48,10.0,2.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
349,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-10,55,7.0,2.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
350,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-11,65,10.0,2.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
351,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-12,65,0.0,2.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
352,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-13,92,27.0,2.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
353,New South Wales,New South Wales,Australia,-33.8688,151.2093,2020-03-14,112,20.0,2.0,0.0,4.0,0.0,POINT (151.2093 -33.8688)
354,Victoria,Victoria,Australia,-37.8136,144.9631,2020-01-26,1,1.0,,,,,POINT (144.9631 -37.8136)
355,Victoria,Victoria,Australia,-37.8136,144.9631,2020-01-27,1,0.0,,,,,POINT (144.9631 -37.8136)
356,Victoria,Victoria,Australia,-37.8136,144.9631,2020-01-28,1,0.0,,,,,POINT (144.9631 -37.8136)
357,Victoria,Victoria,Australia,-37.8136,144.9631,2020-01-29,1,0.0,,,,,POINT (144.9631 -37.8136)
358,Victoria,Victoria,Australia,-37.8136,144.9631,2020-01-30,2,1.0,,,,,POINT (144.9631 -37.8136)
359,Victoria,Victoria,Australia,-37.8136,144.9631,2020-01-31,3,1.0,,,,,POINT (144.9631 -37.8136)
360,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-01,4,1.0,,,,,POINT (144.9631 -37.8136)
361,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-02,4,0.0,,,,,POINT (144.9631 -37.8136)
362,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-03,4,0.0,,,,,POINT (144.9631 -37.8136)
363,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-04,4,0.0,,,,,POINT (144.9631 -37.8136)
364,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-05,4,0.0,,,,,POINT (144.9631 -37.8136)
365,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-06,4,0.0,,,,,POINT (144.9631 -37.8136)
366,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-07,4,0.0,,,,,POINT (144.9631 -37.8136)
367,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-08,4,0.0,,,,,POINT (144.9631 -37.8136)
368,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-09,4,0.0,,,,,POINT (144.9631 -37.8136)
369,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-10,4,0.0,,,,,POINT (144.9631 -37.8136)
370,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-11,4,0.0,,,,,POINT (144.9631 -37.8136)
371,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-12,4,0.0,,,,,POINT (144.9631 -37.8136)
372,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-13,4,0.0,,,4.0,4.0,POINT (144.9631 -37.8136)
373,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-14,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
374,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-15,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
375,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-16,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
376,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-17,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
377,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-18,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
378,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-19,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
379,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-20,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
380,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-21,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
381,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-22,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
382,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-23,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
383,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-24,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
384,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-25,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
385,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-26,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
386,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-27,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
387,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-28,4,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
388,Victoria,Victoria,Australia,-37.8136,144.9631,2020-02-29,7,3.0,,,4.0,0.0,POINT (144.9631 -37.8136)
389,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-01,7,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
390,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-02,9,2.0,,,4.0,0.0,POINT (144.9631 -37.8136)
391,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-03,9,0.0,,,4.0,0.0,POINT (144.9631 -37.8136)
392,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-04,10,1.0,,,4.0,0.0,POINT (144.9631 -37.8136)
393,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-05,10,0.0,,,7.0,3.0,POINT (144.9631 -37.8136)
394,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-06,10,0.0,,,7.0,0.0,POINT (144.9631 -37.8136)
395,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-07,11,1.0,,,7.0,0.0,POINT (144.9631 -37.8136)
396,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-08,11,0.0,,,7.0,0.0,POINT (144.9631 -37.8136)
397,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-09,15,4.0,,,7.0,0.0,POINT (144.9631 -37.8136)
398,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-10,18,3.0,,,7.0,0.0,POINT (144.9631 -37.8136)
399,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-11,21,3.0,,,7.0,0.0,POINT (144.9631 -37.8136)
400,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-12,21,0.0,,,7.0,0.0,POINT (144.9631 -37.8136)
401,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-13,36,15.0,,,8.0,1.0,POINT (144.9631 -37.8136)
402,Victoria,Victoria,Australia,-37.8136,144.9631,2020-03-14,49,13.0,,,8.0,0.0,POINT (144.9631 -37.8136)
403,Queensland,Queensland,Australia,-28.0167,153.4,2020-01-29,1,1.0,,,,,POINT (153.4 -28.0167)
404,Queensland,Queensland,Australia,-28.0167,153.4,2020-01-30,3,2.0,,,,,POINT (153.4 -28.0167)
405,Queensland,Queensland,Australia,-28.0167,153.4,2020-01-31,2,-1.0,,,,,POINT (153.4 -28.0167)
406,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-01,3,1.0,,,,,POINT (153.4 -28.0167)
407,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-02,2,-1.0,,,,,POINT (153.4 -28.0167)
408,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-03,2,0.0,,,,,POINT (153.4 -28.0167)
409,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-04,3,1.0,,,,,POINT (153.4 -28.0167)
410,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-05,3,0.0,,,,,POINT (153.4 -28.0167)
411,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-06,4,1.0,,,,,POINT (153.4 -28.0167)
412,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-07,5,1.0,,,,,POINT (153.4 -28.0167)
413,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-08,5,0.0,,,,,POINT (153.4 -28.0167)
414,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-09,5,0.0,,,,,POINT (153.4 -28.0167)
415,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-10,5,0.0,,,,,POINT (153.4 -28.0167)
416,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-11,5,0.0,,,,,POINT (153.4 -28.0167)
417,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-12,5,0.0,,,,,POINT (153.4 -28.0167)
418,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-13,5,0.0,,,,,POINT (153.4 -28.0167)
419,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-14,5,0.0,,,,,POINT (153.4 -28.0167)
420,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-15,5,0.0,,,,,POINT (153.4 -28.0167)
421,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-16,5,0.0,,,,,POINT (153.4 -28.0167)
422,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-17,5,0.0,,,,,POINT (153.4 -28.0167)
423,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-18,5,0.0,,,,,POINT (153.4 -28.0167)
424,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-19,5,0.0,,,,,POINT (153.4 -28.0167)
425,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-20,5,0.0,,,,,POINT (153.4 -28.0167)
426,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-21,5,0.0,,,1.0,1.0,POINT (153.4 -28.0167)
427,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-22,5,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
428,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-23,5,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
429,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-24,5,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
430,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-25,5,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
431,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-26,5,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
432,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-27,5,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
433,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-28,5,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
434,Queensland,Queensland,Australia,-28.0167,153.4,2020-02-29,9,4.0,,,1.0,0.0,POINT (153.4 -28.0167)
435,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-01,9,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
436,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-02,9,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
437,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-03,11,2.0,,,1.0,0.0,POINT (153.4 -28.0167)
438,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-04,11,0.0,,,1.0,0.0,POINT (153.4 -28.0167)
439,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-05,13,2.0,,,8.0,7.0,POINT (153.4 -28.0167)
440,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-06,13,0.0,,,8.0,0.0,POINT (153.4 -28.0167)
441,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-07,13,0.0,,,8.0,0.0,POINT (153.4 -28.0167)
442,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-08,15,2.0,,,8.0,0.0,POINT (153.4 -28.0167)
443,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-09,15,0.0,,,8.0,0.0,POINT (153.4 -28.0167)
444,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-10,18,3.0,,,8.0,0.0,POINT (153.4 -28.0167)
445,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-11,20,2.0,,,8.0,0.0,POINT (153.4 -28.0167)
446,Queensland,Queensland,Australia,-28.0167,153.4,2020-03-12,20,0.0,,,8.0,0.0,POINT (153.4 -28.0167)
